Distance,Target_ID,Decoded_ID,Success,Confidence,Category_Label
4.000000000000003,7,7,1,0.19111105799674988,1
4.000000000000003,3,3,1,0.2182578444480896,0
4.000000000000003,28,28,1,0.18332672119140625,6
4.000000000000003,5,5,1,0.17080256342887878,1
4.000000000000003,20,6,0,0.13718995451927185,4
4.000000000000003,6,6,1,0.3166345953941345,1
4.000000000000003,22,6,0,0.15402954816818237,5
4.000000000000003,4,4,1,0.18706285953521729,1
4.000000000000003,5,12,0,0.11852839589118958,1
4.000000000000003,13,6,0,0.15171340107917786,3
4.000000000000003,1,1,1,0.18190529942512512,0
4.000000000000003,9,9,1,0.13115058839321136,2
4.000000000000003,9,6,0,0.13478775322437286,2
4.000000000000003,5,5,1,0.15605443716049194,1
4.000000000000003,10,10,1,0.1890222281217575,2
4.000000000000003,6,6,1,0.21331971883773804,1
4.000000000000003,22,6,0,0.10222692042589188,5
4.000000000000003,26,26,1,0.129600390791893,0
4.000000000000003,27,6,0,0.13021628558635712,6
4.000000000000003,13,13,1,0.1792997270822525,3
4.000000000000003,21,6,0,0.18254892528057098,5
4.000000000000003,19,19,1,0.1411619335412979,4
4.000000000000003,3,3,1,0.16256806254386902,0
4.000000000000003,26,6,0,0.13433492183685303,0
4.000000000000003,10,10,1,0.16045212745666504,2
4.000000000000003,6,6,1,0.29164206981658936,1
4.000000000000003,25,2,0,0.11888445913791656,0
4.000000000000003,29,6,0,0.17068171501159668,7
4.000000000000003,29,29,1,0.1384332776069641,7
4.000000000000003,24,6,0,0.17690759897232056,0
4.000000000000003,20,6,0,0.12460129708051682,4
4.000000000000003,28,28,1,0.1830167919397354,6
4.000000000000003,5,6,0,0.16224445402622223,1
4.000000000000003,29,6,0,0.15177567303180695,7
4.000000000000003,24,6,0,0.1567423939704895,0
4.000000000000003,24,24,1,0.18089903891086578,0
4.000000000000003,20,6,0,0.14349375665187836,4
4.000000000000003,12,12,1,0.19907625019550323,3
4.000000000000003,8,12,0,0.10778840631246567,2
4.000000000000003,0,0,1,0.12027671933174133,0
4.000000000000003,22,6,0,0.14229191839694977,5
4.000000000000003,26,26,1,0.1321023553609848,0
4.000000000000003,22,12,0,0.11116155982017517,5
4.000000000000003,26,26,1,0.1485007107257843,0
4.000000000000003,19,19,1,0.1529652625322342,4
4.000000000000003,5,6,0,0.1481371968984604,1
4.000000000000003,18,18,1,0.15225209295749664,4
4.000000000000003,4,4,1,0.1686558574438095,1
4.000000000000003,0,0,1,0.15146082639694214,0
4.000000000000003,3,3,1,0.17036236822605133,0
4.000000000000003,27,6,0,0.1450568437576294,6
4.000000000000003,1,1,1,0.22710955142974854,0
4.000000000000003,23,6,0,0.13484372198581696,5
4.000000000000003,4,4,1,0.1943175494670868,1
4.000000000000003,1,1,1,0.16875429451465607,0
4.000000000000003,17,17,1,0.17681831121444702,3
4.000000000000003,3,3,1,0.19621439278125763,0
4.000000000000003,6,6,1,0.24810495972633362,1
4.000000000000003,16,16,1,0.14214523136615753,3
4.000000000000003,25,6,0,0.16449248790740967,0
4.000000000000003,1,1,1,0.1828082650899887,0
4.000000000000003,8,6,0,0.12793046236038208,2
4.000000000000003,1,1,1,0.17390377819538116,0
4.000000000000003,8,8,1,0.15836724638938904,2
4.000000000000003,27,27,1,0.13827314972877502,6
4.000000000000003,8,6,0,0.14681142568588257,2
4.000000000000003,28,28,1,0.2258780300617218,6
4.000000000000003,17,17,1,0.14764536917209625,3
4.000000000000003,21,6,0,0.13771411776542664,5
4.000000000000003,18,6,0,0.11151307821273804,4
4.000000000000003,1,1,1,0.201865091919899,0
4.000000000000003,13,13,1,0.14569999277591705,3
4.100000000000003,2,2,1,0.2039797455072403,0
4.100000000000003,4,6,0,0.19235900044441223,1
4.100000000000003,10,10,1,0.13631856441497803,2
4.100000000000003,10,10,1,0.14985625445842743,2
4.100000000000003,22,22,1,0.1301851123571396,5
4.100000000000003,8,6,0,0.09712797403335571,2
4.100000000000003,13,13,1,0.18370704352855682,3
4.100000000000003,29,29,1,0.13900239765644073,7
4.100000000000003,29,6,0,0.13022969663143158,7
4.100000000000003,0,6,0,0.1876469850540161,0
4.100000000000003,26,6,0,0.15128366649150848,0
4.100000000000003,13,6,0,0.16004793345928192,3
4.100000000000003,17,17,1,0.18122847378253937,3
4.100000000000003,10,10,1,0.1802857369184494,2
4.100000000000003,6,6,1,0.27949753403663635,1
4.100000000000003,27,6,0,0.1573924720287323,6
4.100000000000003,1,1,1,0.17120575904846191,0
4.100000000000003,17,6,0,0.17310719192028046,3
4.100000000000003,19,19,1,0.10096803307533264,4
4.100000000000003,9,6,0,0.11220863461494446,2
4.100000000000003,28,28,1,0.17921558022499084,6
4.100000000000003,9,6,0,0.119623102247715,2
4.100000000000003,7,7,1,0.17344045639038086,1
4.100000000000003,25,6,0,0.1484072506427765,0
4.100000000000003,29,29,1,0.10988783836364746,7
4.100000000000003,4,6,0,0.17094899713993073,1
4.100000000000003,10,10,1,0.16873998939990997,2
4.100000000000003,3,3,1,0.1693071573972702,0
4.100000000000003,19,19,1,0.1768328994512558,4
4.100000000000003,1,1,1,0.17233906686306,0
4.100000000000003,27,6,0,0.1681804060935974,6
4.100000000000003,9,6,0,0.17505821585655212,2
4.100000000000003,1,1,1,0.15802621841430664,0
4.100000000000003,5,5,1,0.16260811686515808,1
4.100000000000003,29,29,1,0.15442819893360138,7
4.100000000000003,2,2,1,0.1765783131122589,0
4.100000000000003,28,28,1,0.22468054294586182,6
4.100000000000003,3,3,1,0.14418336749076843,0
4.100000000000003,21,6,0,0.1742105334997177,5
4.100000000000003,28,28,1,0.16513970494270325,6
4.100000000000003,22,6,0,0.12667964398860931,5
4.100000000000003,7,6,0,0.16792504489421844,1
4.100000000000003,11,11,1,0.1635521948337555,2
4.100000000000003,26,26,1,0.12643417716026306,0
4.100000000000003,25,25,1,0.14432665705680847,0
4.100000000000003,19,19,1,0.0996180921792984,4
4.100000000000003,12,12,1,0.2314225733280182,3
4.100000000000003,4,6,0,0.19576719403266907,1
4.100000000000003,3,3,1,0.20142187178134918,0
4.100000000000003,12,12,1,0.24392560124397278,3
4.100000000000003,22,6,0,0.1268540471792221,5
4.100000000000003,18,18,1,0.14839984476566315,4
4.100000000000003,11,11,1,0.13833297789096832,2
4.100000000000003,16,16,1,0.19523128867149353,3
4.100000000000003,19,19,1,0.12441441416740417,4
4.100000000000003,26,26,1,0.1375739425420761,0
4.100000000000003,0,6,0,0.11838271468877792,0
4.100000000000003,2,2,1,0.20069028437137604,0
4.100000000000003,4,6,0,0.12359528243541718,1
4.100000000000003,12,12,1,0.228268563747406,3
4.100000000000003,21,6,0,0.14272572100162506,5
4.100000000000003,23,6,0,0.15725456178188324,5
4.100000000000003,12,12,1,0.23861323297023773,3
4.100000000000003,8,6,0,0.155338317155838,2
4.100000000000003,7,7,1,0.1907447874546051,1
4.100000000000003,2,2,1,0.15017373859882355,0
4.100000000000003,16,12,0,0.17644141614437103,3
4.100000000000003,21,21,1,0.1450028121471405,5
4.100000000000003,7,7,1,0.20176489651203156,1
4.100000000000003,7,7,1,0.16470281779766083,1
4.100000000000003,23,17,0,0.10111682862043381,5
4.100000000000003,4,6,0,0.18122506141662598,1
4.100000000000003,9,6,0,0.12204128503799438,2
4.100000000000003,21,6,0,0.15124106407165527,5
4.100000000000003,19,19,1,0.16645899415016174,4
4.100000000000003,9,6,0,0.14405761659145355,2
4.100000000000003,16,16,1,0.18189819157123566,3
4.100000000000003,1,1,1,0.19010846316814423,0
4.100000000000003,15,15,1,0.18353453278541565,3
4.100000000000003,9,9,1,0.11074616760015488,2
4.100000000000003,28,28,1,0.1710805743932724,6
4.100000000000003,11,11,1,0.13360780477523804,2
4.100000000000003,1,1,1,0.1481981724500656,0
4.100000000000003,4,6,0,0.1840311586856842,1
4.100000000000003,11,6,0,0.15483257174491882,2
4.100000000000003,10,10,1,0.1223715990781784,2
4.100000000000003,26,26,1,0.11641491949558258,0
4.100000000000003,4,6,0,0.1716133952140808,1
4.100000000000003,20,6,0,0.14121760427951813,4
4.100000000000003,1,1,1,0.1377509981393814,0
4.100000000000003,25,6,0,0.10804786533117294,0
4.100000000000003,6,6,1,0.2899470925331116,1
4.100000000000003,25,6,0,0.14922024309635162,0
4.100000000000003,17,17,1,0.14535358548164368,3
4.100000000000003,12,12,1,0.18269485235214233,3
4.100000000000003,12,12,1,0.2403482049703598,3
4.100000000000003,24,6,0,0.14500272274017334,0
4.100000000000003,17,17,1,0.1344934105873108,3
4.100000000000003,4,6,0,0.1469893753528595,1
4.100000000000003,13,13,1,0.1391630470752716,3
4.200000000000003,10,10,1,0.1564462035894394,2
4.200000000000003,7,6,0,0.18966232240200043,1
4.200000000000003,22,6,0,0.1516152322292328,5
4.200000000000003,12,12,1,0.18075640499591827,3
4.200000000000003,10,10,1,0.1736530065536499,2
4.200000000000003,26,26,1,0.1259375512599945,0
4.200000000000003,8,6,0,0.17995814979076385,2
4.200000000000003,25,12,0,0.10386624187231064,0
4.200000000000003,17,6,0,0.13725723326206207,3
4.200000000000003,28,28,1,0.15040859580039978,6
4.200000000000003,7,7,1,0.14314799010753632,1
4.200000000000003,22,6,0,0.16135935485363007,5
4.200000000000003,16,16,1,0.16637364029884338,3
4.200000000000003,16,16,1,0.1657540649175644,3
4.200000000000003,4,6,0,0.22213752567768097,1
4.200000000000003,19,6,0,0.1311374306678772,4
4.200000000000003,4,6,0,0.17152538895606995,1
4.200000000000003,10,12,0,0.1550774723291397,2
4.200000000000003,17,17,1,0.18973378837108612,3
4.200000000000003,1,1,1,0.16092556715011597,0
4.200000000000003,14,16,0,0.12357571721076965,3
4.200000000000003,24,24,1,0.13666443526744843,0
4.200000000000003,23,12,0,0.10739800333976746,5
4.200000000000003,2,2,1,0.17330503463745117,0
4.200000000000003,10,6,0,0.1763806939125061,2
4.200000000000003,11,11,1,0.1282387226819992,2
4.200000000000003,19,19,1,0.1157742589712143,4
4.200000000000003,28,28,1,0.16902121901512146,6
4.200000000000003,5,6,0,0.15891742706298828,1
4.200000000000003,17,17,1,0.1675817221403122,3
4.200000000000003,19,6,0,0.1935594528913498,4
4.200000000000003,11,11,1,0.17190919816493988,2
4.200000000000003,6,6,1,0.24228617548942566,1
4.200000000000003,1,1,1,0.16102945804595947,0
4.200000000000003,5,6,0,0.20174777507781982,1
4.200000000000003,2,2,1,0.1580468714237213,0
4.200000000000003,20,6,0,0.14336451888084412,4
4.200000000000003,18,18,1,0.17025046050548553,4
4.200000000000003,4,4,1,0.17403090000152588,1
4.200000000000003,17,6,0,0.1829957664012909,3
4.200000000000003,8,6,0,0.15609832108020782,2
4.200000000000003,9,6,0,0.19480161368846893,2
4.200000000000003,17,17,1,0.1419323980808258,3
4.200000000000003,29,29,1,0.12528233230113983,7
4.200000000000003,13,6,0,0.18280711770057678,3
4.200000000000003,12,12,1,0.2289690226316452,3
4.200000000000003,21,6,0,0.15280109643936157,5
4.200000000000003,1,1,1,0.19710847735404968,0
4.200000000000003,28,28,1,0.1908605843782425,6
4.200000000000003,25,25,1,0.11195651441812515,0
4.200000000000003,24,6,0,0.12291078269481659,0
4.200000000000003,7,7,1,0.12241275608539581,1
4.200000000000003,21,6,0,0.1732371747493744,5
4.200000000000003,14,6,0,0.16182193160057068,3
4.200000000000003,21,6,0,0.1655329316854477,5
4.200000000000003,13,13,1,0.12086620926856995,3
4.200000000000003,29,29,1,0.17694899439811707,7
4.200000000000003,27,27,1,0.13755929470062256,6
4.200000000000003,6,6,1,0.2559674084186554,1
4.200000000000003,21,12,0,0.12029702961444855,5
4.200000000000003,19,19,1,0.1257152408361435,4
4.200000000000003,22,6,0,0.19256743788719177,5
4.200000000000003,13,6,0,0.14498834311962128,3
4.200000000000003,15,15,1,0.14064475893974304,3
4.200000000000003,2,2,1,0.15081645548343658,0
4.200000000000003,2,2,1,0.16148550808429718,0
4.200000000000003,23,6,0,0.12936986982822418,5
4.200000000000003,14,14,1,0.13589796423912048,3
4.200000000000003,23,12,0,0.14131039381027222,5
4.200000000000003,2,2,1,0.1681138128042221,0
4.200000000000003,27,27,1,0.12885920703411102,6
4.200000000000003,1,6,0,0.13700619339942932,0
4.200000000000003,25,6,0,0.1702519655227661,0
4.200000000000003,10,10,1,0.10257032513618469,2
4.200000000000003,7,6,0,0.18029823899269104,1
4.200000000000003,21,21,1,0.15865838527679443,5
4.200000000000003,16,16,1,0.1619674116373062,3
4.200000000000003,26,26,1,0.15675893425941467,0
4.200000000000003,20,6,0,0.12529949843883514,4
4.200000000000003,28,28,1,0.20224930346012115,6
4.200000000000003,6,6,1,0.22554276883602142,1
4.200000000000003,18,18,1,0.13776680827140808,4
4.200000000000003,10,6,0,0.15631097555160522,2
4.200000000000003,10,10,1,0.1718410700559616,2
4.200000000000003,10,12,0,0.13814415037631989,2
4.200000000000003,17,17,1,0.12889990210533142,3
4.200000000000003,12,12,1,0.1871362328529358,3
4.200000000000003,22,22,1,0.08488014340400696,5
4.200000000000003,13,13,1,0.12179134786128998,3
4.200000000000003,11,6,0,0.15068915486335754,2
4.200000000000003,9,6,0,0.1450621783733368,2
4.200000000000003,22,6,0,0.12370394915342331,5
4.200000000000003,12,12,1,0.2590639591217041,3
4.200000000000003,5,6,0,0.1415012925863266,1
4.200000000000003,5,5,1,0.1602211743593216,1
4.200000000000003,25,12,0,0.13481545448303223,0
4.200000000000003,3,3,1,0.18570177257061005,0
4.200000000000003,5,6,0,0.1660250723361969,1
4.200000000000003,3,3,1,0.1799030900001526,0
4.200000000000003,9,6,0,0.1376987099647522,2
4.3000000000000025,1,1,1,0.1867157369852066,0
4.3000000000000025,8,8,1,0.11862935870885849,2
4.3000000000000025,19,19,1,0.09392813593149185,4
4.3000000000000025,2,6,0,0.14911635220050812,0
4.3000000000000025,2,2,1,0.14720849692821503,0
4.3000000000000025,11,11,1,0.15570838749408722,2
4.3000000000000025,12,12,1,0.20562076568603516,3
4.3000000000000025,19,19,1,0.15910877287387848,4
4.3000000000000025,13,6,0,0.1223439872264862,3
4.3000000000000025,26,26,1,0.13034021854400635,0
4.3000000000000025,6,6,1,0.25885024666786194,1
4.3000000000000025,29,6,0,0.1672363430261612,7
4.3000000000000025,7,7,1,0.17586733400821686,1
4.3000000000000025,19,6,0,0.13439440727233887,4
4.3000000000000025,15,15,1,0.16119998693466187,3
4.3000000000000025,12,12,1,0.21371257305145264,3
4.3000000000000025,8,6,0,0.18538786470890045,2
4.3000000000000025,28,6,0,0.15376460552215576,6
4.3000000000000025,21,6,0,0.15775510668754578,5
4.3000000000000025,10,6,0,0.12812763452529907,2
4.3000000000000025,16,16,1,0.1821998804807663,3
4.3000000000000025,17,6,0,0.17403379082679749,3
4.3000000000000025,26,26,1,0.15265972912311554,0
4.3000000000000025,15,15,1,0.15432460606098175,3
4.3000000000000025,16,16,1,0.1792670339345932,3
4.3000000000000025,6,6,1,0.30474331974983215,1
4.3000000000000025,15,15,1,0.18550612032413483,3
4.3000000000000025,24,6,0,0.13539466261863708,0
4.3000000000000025,29,6,0,0.12691372632980347,7
4.3000000000000025,12,12,1,0.23297061026096344,3
4.3000000000000025,22,6,0,0.11840590834617615,5
4.3000000000000025,11,6,0,0.1168053150177002,2
4.3000000000000025,7,6,0,0.16834194958209991,1
4.3000000000000025,28,28,1,0.16867738962173462,6
4.3000000000000025,21,6,0,0.09964007139205933,5
4.3000000000000025,3,3,1,0.17855294048786163,0
4.3000000000000025,6,6,1,0.2309201955795288,1
4.3000000000000025,19,19,1,0.1056455671787262,4
4.3000000000000025,9,9,1,0.14515802264213562,2
4.3000000000000025,26,26,1,0.1595969945192337,0
4.3000000000000025,6,6,1,0.25774872303009033,1
4.3000000000000025,3,3,1,0.22141879796981812,0
4.3000000000000025,13,6,0,0.1343315988779068,3
4.3000000000000025,9,6,0,0.15497829020023346,2
4.3000000000000025,6,6,1,0.19955334067344666,1
4.3000000000000025,19,19,1,0.10792958736419678,4
4.3000000000000025,19,19,1,0.11440037190914154,4
4.3000000000000025,1,1,1,0.1597343385219574,0
4.3000000000000025,15,6,0,0.16044633090496063,3
4.3000000000000025,22,12,0,0.08365942537784576,5
4.3000000000000025,5,6,0,0.13862140476703644,1
4.3000000000000025,1,6,0,0.1290459930896759,0
4.3000000000000025,27,6,0,0.136869415640831,6
4.3000000000000025,19,6,0,0.14602163434028625,4
4.3000000000000025,4,6,0,0.1773265302181244,1
4.3000000000000025,7,7,1,0.16426871716976166,1
4.3000000000000025,10,10,1,0.10559453070163727,2
4.3000000000000025,9,6,0,0.156594917178154,2
4.3000000000000025,1,1,1,0.09806786477565765,0
4.3000000000000025,21,6,0,0.12474938482046127,5
4.3000000000000025,16,6,0,0.14525924623012543,3
4.3000000000000025,10,6,0,0.13512159883975983,2
4.3000000000000025,24,6,0,0.11746294796466827,0
4.3000000000000025,24,6,0,0.12567658722400665,0
4.3000000000000025,4,4,1,0.14089088141918182,1
4.3000000000000025,7,6,0,0.13186028599739075,1
4.3000000000000025,8,6,0,0.12256984412670135,2
4.3000000000000025,24,24,1,0.17854812741279602,0
4.3000000000000025,3,3,1,0.16054296493530273,0
4.3000000000000025,5,6,0,0.17977547645568848,1
4.3000000000000025,24,24,1,0.16752392053604126,0
4.3000000000000025,8,6,0,0.14231029152870178,2
4.3000000000000025,4,6,0,0.13901746273040771,1
4.3000000000000025,26,6,0,0.12497945874929428,0
4.3000000000000025,8,8,1,0.11828503757715225,2
4.3000000000000025,20,12,0,0.11207611858844757,4
4.3000000000000025,11,11,1,0.12038670480251312,2
4.3000000000000025,1,1,1,0.14312821626663208,0
4.3000000000000025,0,6,0,0.13557182252407074,0
4.3000000000000025,19,6,0,0.13152752816677094,4
4.3000000000000025,26,26,1,0.13572044670581818,0
4.3000000000000025,6,6,1,0.277841180562973,1
4.3000000000000025,5,6,0,0.12462250888347626,1
4.3000000000000025,28,28,1,0.182641863822937,6
4.3000000000000025,4,6,0,0.1389402449131012,1
4.3000000000000025,18,18,1,0.11132890731096268,4
4.3000000000000025,18,18,1,0.1353645771741867,4
4.3000000000000025,21,6,0,0.12714864313602448,5
4.3000000000000025,2,2,1,0.1865624040365219,0
4.3000000000000025,28,28,1,0.1785469800233841,6
4.3000000000000025,23,3,0,0.08664469420909882,5
4.3000000000000025,20,6,0,0.1609768569469452,4
4.3000000000000025,28,28,1,0.1307758092880249,6
4.3000000000000025,10,10,1,0.16493195295333862,2
4.3000000000000025,4,6,0,0.14652910828590393,1
4.3000000000000025,22,6,0,0.12177110463380814,5
4.3000000000000025,16,12,0,0.14076434075832367,3
4.3000000000000025,15,15,1,0.1493561863899231,3
4.3000000000000025,10,10,1,0.14059719443321228,2
4.3000000000000025,28,28,1,0.16708889603614807,6
4.400000000000003,18,18,1,0.14422079920768738,4
4.400000000000003,7,6,0,0.13613517582416534,1
4.400000000000003,24,24,1,0.14655810594558716,0
4.400000000000003,14,14,1,0.11754961311817169,3
4.400000000000003,29,6,0,0.11968319863080978,7
4.400000000000003,24,6,0,0.1537942886352539,0
4.400000000000003,12,12,1,0.17501617968082428,3
4.400000000000003,28,28,1,0.14659562706947327,6
4.400000000000003,2,1,0,0.12431186437606812,0
4.400000000000003,11,11,1,0.14550727605819702,2
4.400000000000003,1,1,1,0.19565589725971222,0
4.400000000000003,13,13,1,0.13439984619617462,3
4.400000000000003,28,28,1,0.1843523383140564,6
4.400000000000003,25,6,0,0.19413599371910095,0
4.400000000000003,6,6,1,0.21914607286453247,1
4.400000000000003,14,6,0,0.11814776062965393,3
4.400000000000003,2,2,1,0.1473042368888855,0
4.400000000000003,24,24,1,0.1352972686290741,0
4.400000000000003,13,13,1,0.1349189579486847,3
4.400000000000003,14,14,1,0.10618370771408081,3
4.400000000000003,11,11,1,0.16520562767982483,2
4.400000000000003,14,6,0,0.12736523151397705,3
4.400000000000003,19,6,0,0.1392011046409607,4
4.400000000000003,19,6,0,0.15821048617362976,4
4.400000000000003,10,6,0,0.14499689638614655,2
4.400000000000003,28,28,1,0.16600987315177917,6
4.400000000000003,15,12,0,0.1415679156780243,3
4.400000000000003,25,6,0,0.12120125442743301,0
4.400000000000003,9,6,0,0.1369202435016632,2
4.400000000000003,1,1,1,0.1695433408021927,0
4.400000000000003,27,28,0,0.12218457460403442,6
4.400000000000003,0,6,0,0.13317981362342834,0
4.400000000000003,29,29,1,0.0794094055891037,7
4.400000000000003,25,6,0,0.13417981564998627,0
4.400000000000003,29,6,0,0.16668453812599182,7
4.400000000000003,26,6,0,0.161062553524971,0
4.400000000000003,21,6,0,0.12927959859371185,5
4.400000000000003,24,24,1,0.10841792076826096,0
4.400000000000003,16,16,1,0.15289446711540222,3
4.400000000000003,5,6,0,0.17686837911605835,1
4.400000000000003,6,6,1,0.23332832753658295,1
4.400000000000003,15,3,0,0.1456669270992279,3
4.400000000000003,1,6,0,0.15832450985908508,0
4.400000000000003,21,6,0,0.14149673283100128,5
4.400000000000003,14,6,0,0.11644265800714493,3
4.400000000000003,24,24,1,0.11204901337623596,0
4.400000000000003,13,6,0,0.11154474318027496,3
4.400000000000003,20,6,0,0.14339104294776917,4
4.400000000000003,13,12,0,0.15942634642124176,3
4.400000000000003,25,25,1,0.1100931465625763,0
4.400000000000003,17,17,1,0.15142273902893066,3
4.400000000000003,10,6,0,0.12992174923419952,2
4.400000000000003,20,6,0,0.12718403339385986,4
4.400000000000003,11,11,1,0.130904883146286,2
4.400000000000003,22,6,0,0.16790348291397095,5
4.400000000000003,18,18,1,0.14355751872062683,4
4.400000000000003,5,6,0,0.13985639810562134,1
4.400000000000003,14,6,0,0.14141343533992767,3
4.400000000000003,25,6,0,0.15152743458747864,0
4.400000000000003,5,5,1,0.13808950781822205,1
4.400000000000003,15,15,1,0.13337145745754242,3
4.400000000000003,23,6,0,0.10680374503135681,5
4.400000000000003,28,28,1,0.17274975776672363,6
4.400000000000003,13,6,0,0.1462095081806183,3
4.400000000000003,27,6,0,0.1295168548822403,6
4.400000000000003,1,1,1,0.18295302987098694,0
4.400000000000003,21,6,0,0.1425262838602066,5
4.400000000000003,7,7,1,0.17168742418289185,1
4.400000000000003,24,24,1,0.12676362693309784,0
4.400000000000003,0,6,0,0.09003276377916336,0
4.400000000000003,21,6,0,0.1778492033481598,5
4.400000000000003,25,6,0,0.14298132061958313,0
4.400000000000003,4,6,0,0.15698173642158508,1
4.400000000000003,26,26,1,0.14888319373130798,0
4.400000000000003,24,24,1,0.15207716822624207,0
4.400000000000003,6,6,1,0.23852209746837616,1
4.400000000000003,22,12,0,0.09181635081768036,5
4.400000000000003,11,6,0,0.12375980615615845,2
4.400000000000003,19,6,0,0.12654229998588562,4
4.400000000000003,17,6,0,0.12836386263370514,3
4.400000000000003,20,6,0,0.12139856815338135,4
4.400000000000003,2,2,1,0.18190746009349823,0
4.400000000000003,12,12,1,0.19026347994804382,3
4.400000000000003,18,18,1,0.1408587098121643,4
4.400000000000003,0,3,0,0.11551330238580704,0
4.400000000000003,15,15,1,0.14919663965702057,3
4.400000000000003,22,6,0,0.14730972051620483,5
4.400000000000003,13,13,1,0.11219052970409393,3
4.400000000000003,14,6,0,0.17330588400363922,3
4.400000000000003,13,6,0,0.13960319757461548,3
4.400000000000003,2,2,1,0.13860388100147247,0
4.400000000000003,12,12,1,0.1418909728527069,3
4.400000000000003,0,6,0,0.14870694279670715,0
4.400000000000003,27,6,0,0.17059384286403656,6
4.400000000000003,2,2,1,0.15437057614326477,0
4.400000000000003,26,6,0,0.11008970439434052,0
4.400000000000003,26,6,0,0.13230791687965393,0
4.400000000000003,14,6,0,0.17126241326332092,3
4.400000000000003,10,6,0,0.18459856510162354,2
4.400000000000003,26,26,1,0.18379910290241241,0
4.5000000000000036,14,6,0,0.15507903695106506,3
4.5000000000000036,27,6,0,0.11659412831068039,6
4.5000000000000036,16,16,1,0.16075639426708221,3
4.5000000000000036,14,3,0,0.10604950785636902,3
4.5000000000000036,24,6,0,0.11922135949134827,0
4.5000000000000036,27,6,0,0.10646200180053711,6
4.5000000000000036,26,12,0,0.11490780115127563,0
4.5000000000000036,10,10,1,0.17673227190971375,2
4.5000000000000036,20,1,0,0.10113052278757095,4
4.5000000000000036,18,18,1,0.12557104229927063,4
4.5000000000000036,22,1,0,0.10229657590389252,5
4.5000000000000036,23,6,0,0.09114748239517212,5
4.5000000000000036,20,6,0,0.10113977640867233,4
4.5000000000000036,7,7,1,0.15576831996440887,1
4.5000000000000036,20,6,0,0.14405979216098785,4
4.5000000000000036,19,19,1,0.1483938843011856,4
4.5000000000000036,13,13,1,0.16124656796455383,3
4.5000000000000036,9,6,0,0.15413296222686768,2
4.5000000000000036,4,6,0,0.14631803333759308,1
4.5000000000000036,24,24,1,0.1333046406507492,0
4.5000000000000036,5,5,1,0.15088048577308655,1
4.5000000000000036,19,6,0,0.15697155892848969,4
4.5000000000000036,22,6,0,0.12408320605754852,5
4.5000000000000036,22,6,0,0.11401546001434326,5
4.5000000000000036,0,6,0,0.1016014814376831,0
4.5000000000000036,20,6,0,0.1700400710105896,4
4.5000000000000036,22,12,0,0.14796365797519684,5
4.5000000000000036,25,6,0,0.12473787367343903,0
4.5000000000000036,21,6,0,0.15489710867404938,5
4.5000000000000036,16,16,1,0.14834707975387573,3
4.5000000000000036,25,1,0,0.12325919419527054,0
4.5000000000000036,27,27,1,0.14872176945209503,6
4.5000000000000036,26,6,0,0.13430510461330414,0
4.5000000000000036,21,21,1,0.1762268841266632,5
4.5000000000000036,7,6,0,0.20191214978694916,1
4.5000000000000036,15,6,0,0.17120108008384705,3
4.5000000000000036,5,5,1,0.13961394131183624,1
4.5000000000000036,13,6,0,0.143708273768425,3
4.5000000000000036,29,6,0,0.15796758234500885,7
4.5000000000000036,6,6,1,0.249168261885643,1
4.5000000000000036,9,6,0,0.16658496856689453,2
4.5000000000000036,1,1,1,0.14684467017650604,0
4.5000000000000036,1,1,1,0.15826132893562317,0
4.5000000000000036,13,13,1,0.15103226900100708,3
4.5000000000000036,15,15,1,0.16533058881759644,3
4.5000000000000036,15,6,0,0.1382686197757721,3
4.5000000000000036,21,21,1,0.13899022340774536,5
4.5000000000000036,22,6,0,0.10653012990951538,5
4.5000000000000036,15,15,1,0.1422673761844635,3
4.5000000000000036,25,6,0,0.12596110999584198,0
4.5000000000000036,4,4,1,0.14678294956684113,1
4.5000000000000036,11,6,0,0.16058781743049622,2
4.5000000000000036,24,6,0,0.14107339084148407,0
4.5000000000000036,7,6,0,0.15707652270793915,1
4.5000000000000036,23,6,0,0.14538618922233582,5
4.5000000000000036,10,6,0,0.12664896249771118,2
4.5000000000000036,0,6,0,0.19354604184627533,0
4.5000000000000036,1,1,1,0.1410723477602005,0
4.5000000000000036,9,6,0,0.10458680242300034,2
4.5000000000000036,13,6,0,0.12080103158950806,3
4.5000000000000036,7,6,0,0.1632116734981537,1
4.5000000000000036,13,13,1,0.14766833186149597,3
4.5000000000000036,11,11,1,0.11597102880477905,2
4.5000000000000036,11,6,0,0.13922223448753357,2
4.5000000000000036,6,6,1,0.20671817660331726,1
4.5000000000000036,26,1,0,0.09498286247253418,0
4.5000000000000036,5,6,0,0.17708779871463776,1
4.5000000000000036,11,6,0,0.13035641610622406,2
4.5000000000000036,24,24,1,0.11505581438541412,0
4.5000000000000036,27,6,0,0.11247852444648743,6
4.5000000000000036,21,6,0,0.16462843120098114,5
4.5000000000000036,13,6,0,0.1601923406124115,3
4.5000000000000036,25,12,0,0.13356642425060272,0
4.5000000000000036,26,6,0,0.12101712822914124,0
4.5000000000000036,10,6,0,0.13184510171413422,2
4.5000000000000036,23,6,0,0.14938104152679443,5
4.5000000000000036,14,12,0,0.119503915309906,3
4.5000000000000036,1,1,1,0.15337295830249786,0
4.5000000000000036,6,6,1,0.23159031569957733,1
4.5000000000000036,27,6,0,0.13657186925411224,6
